,Flight ID,Airline,Flight_Distance,Origin_Airport,Destination_Airport,Scheduled_Departure_Time,Day_of_Week,Month,Airplane_Type,Weather_Score,Previous_Flight_Delay_Minutes,Airline_Rating,Passenger_Load,Flight_Cancelled
2751,6146575,Airline A,662,Airport 1,Airport 2,17,2,6,Type A,0.450392,23.11111,0.582896,0.062537,1
2752,6055128,Airline A,470,Airport 1,Airport 2,2,2,10,Type D,0.718378,9.0,4.054181,0.513904,0
2753,8261296,Airline E,623,Airport 2,Airport 2,12,1,6,Type B,0.371401,18.0,1.437126,0.091295,0
2754,9609198,Airline C,399,Airport 4,Airport 4,18,1,10,Type A,0.606249,16.0,4.356676,0.957496,1
2755,2917235,Airline A,518,Airport 4,Airport 3,12,6,10,Type B,0.646782,65.0,0.849249,0.244641,1
2756,342085,Airline E,624,Airport 1,Airport 5,18,5,6,Type C,0.404993,16.66667,4.457933,0.932621,0
2757,8556485,Airline E,442,Airport 5,Airport 2,3,5,9,Type C,0.512785,4.666667,3.864238,0.834008,0
2758,8860487,Airline A,662,Airport 1,Airport 2,18,3,10,Type A,0.826313,1.777778,1.528052,0.620285,1
2759,7603812,Airline A,494,Airport 1,Airport 2,17,7,7,Type A,0.576305,25.77778,2.125552,0.378343,0
2760,8682603,Airline A,383,Airport 1,Airport 2,5,5,1,Type A,0.11398,20.44444,0.826775,0.96519,1
2761,7693490,Airline A,600,Airport 2,Airport 2,18,5,1,Type D,0.012904,33.0,1.030171,0.152784,1
2762,1073609,Airline A,658,Airport 4,Airport 4,3,7,4,Type C,0.661311,18.0,0.785203,0.179974,1
2763,3226138,Airline C,375,Airport 2,Airport 2,3,5,12,Type B,0.847238,52.0,1.351795,0.224723,1
2764,1173876,Airline A,544,Airport 1,Airport 2,23,4,2,Type A,0.885274,66.66667,1.115568,0.672409,1
2765,6951815,Airline E,432,Airport 2,Airport 2,6,4,3,Type E,0.3104,1.0,4.380114,0.314325,0
2766,3322293,Airline B,397,Airport 3,Airport 2,6,3,12,Type B,0.471128,40.0,0.447678,0.989181,1
2767,6860088,Airline C,411,Airport 2,Airport 2,22,3,7,Type D,0.234161,1.0,4.57621,0.195113,1
2768,6463402,Airline A,521,Airport 3,Airport 5,15,2,7,Type B,0.98915,11.33333,4.627474,0.80561,1
2769,5212072,Airline C,629,Airport 4,Airport 5,15,3,12,Type E,0.260506,18.0,3.836182,0.095836,0
2770,716263,Airline C,493,Airport 5,Airport 2,4,6,3,Type D,0.416262,35.0,4.501418,0.353447,0
2771,238166,Airline C,542,Airport 3,Airport 5,14,2,2,Type B,0.681129,13.0,3.849933,0.243763,0
2772,9385957,Airline C,444,Airport 3,Airport 4,22,7,1,Type D,0.876018,34.0,2.641505,0.976836,1
2773,3390567,Airline B,487,Airport 4,Airport 5,3,5,9,Type C,0.051476,12.0,3.003751,0.025731,0
2774,4667844,Airline D,413,Airport 3,Airport 2,23,3,10,Type C,0.30102,8.0,3.141122,0.72167,1
2775,9321778,Airline E,336,Airport 1,Airport 3,12,6,3,Type C,0.568986,7.0,0.634466,0.247722,1
2776,3179676,Airline C,448,Airport 4,Airport 4,18,3,9,Type B,0.618313,34.0,0.965271,0.811249,1
2777,5807247,Airline A,612,Airport 1,Airport 2,6,3,4,Type A,0.170027,1.777778,1.508422,0.350127,0
2778,1215784,Airline C,336,Airport 4,Airport 2,11,2,10,Type D,0.664079,13.0,0.576142,0.187284,1
2779,2861205,Airline D,610,Airport 3,Airport 2,8,7,6,Type A,0.528064,6.0,4.824896,0.69304,0
2780,3580042,Airline A,532,Airport 1,Airport 3,16,7,7,Type C,0.827627,7.0,2.535636,0.257577,1
2781,4284682,Airline A,486,Airport 1,Airport 2,1,2,10,Type A,0.322189,1.0,0.950215,0.54624,1
2782,604868,Airline B,447,Airport 4,Airport 2,15,1,6,Type A,0.195027,6.0,0.7877,0.131533,1
2783,8426943,Airline A,547,Airport 1,Airport 2,6,2,1,Type A,0.893337,15.11111,1.041335,0.815173,1
2784,1962376,Airline A,639,Airport 1,Airport 2,17,2,6,Type A,0.803869,18.66667,0.756065,0.457691,1
2785,8042851,Airline C,525,Airport 1,Airport 2,6,4,11,Type D,0.791673,9.0,0.439636,0.14058,1
2786,5974294,Airline C,478,Airport 3,Airport 3,0,3,6,Type C,0.781934,20.66667,4.835026,0.741595,1
2787,4623900,Airline B,662,Airport 2,Airport 3,2,2,5,Type E,0.104001,12.0,1.52489,0.103362,0
2788,4846242,Airline C,508,Airport 4,Airport 2,20,3,3,Type B,0.278583,8.666667,3.652351,0.57482,0
2789,3747489,Airline A,336,Airport 4,Airport 5,10,3,10,Type B,0.260085,45.0,0.456613,0.607485,1
2790,1388554,Airline D,532,Airport 3,Airport 3,21,4,3,Type E,0.934587,16.0,4.565845,0.930351,1
2791,5083722,Airline D,441,Airport 2,Airport 2,14,3,11,Type E,0.487467,80.89444549999997,2.953757,0.15098,1
2792,9535977,Airline A,464,Airport 1,Airport 2,2,6,10,Type A,0.211057,11.55556,1.64218,0.735015,0
2793,3312329,Airline A,627,Airport 5,Airport 3,23,2,7,Type A,0.289578,52.0,4.108922,0.380769,1
2794,9419923,Airline C,587,Airport 5,Airport 5,12,3,8,Type C,0.871902,40.0,3.029577,0.400814,1
2795,7350405,Airline D,336,Airport 3,Airport 4,3,1,3,Type A,0.847066,66.0,0.354537,0.501825,1
2796,4398173,Airline A,336,Airport 2,Airport 4,22,1,3,Type C,0.900339,80.89444549999997,2.147912,0.233785,1
2797,3119767,Airline D,514,Airport 2,Airport 5,21,4,7,Type A,0.388529,1.0,1.51015,0.461183,0
2798,6842423,Airline C,597,Airport 4,Airport 3,7,6,10,Type D,0.641341,1.333333,2.433585,0.686846,0
2799,6718688,Airline D,336,Airport 1,Airport 2,21,7,12,Type C,0.278174,33.0,2.021626,0.457113,1
2800,7328153,Airline E,597,Airport 2,Airport 2,3,7,7,Type B,0.180825,14.0,4.332666,0.042508,0
2801,4473532,Airline E,662,Airport 5,Airport 2,17,2,11,Type C,0.021901,51.0,1.435238,0.257826,1
2802,5158042,Airline A,618,Airport 1,Airport 2,6,4,9,Type A,0.323441,1.0,0.703253,0.395393,1
2803,1631902,Airline A,420,Airport 1,Airport 2,10,1,6,Type C,0.604374,49.0,4.790431,0.354721,1
2804,7262464,Airline A,564,Airport 3,Airport 3,3,6,7,Type D,0.90421,4.0,4.747583,0.081007,1
2805,2491909,Airline A,523,Airport 2,Airport 5,12,2,11,Type A,0.133421,10.0,5.167325,0.449571,0
2806,4827448,Airline D,662,Airport 3,Airport 2,8,3,10,Type B,0.918012,69.33333,2.841903,0.691949,1
2807,3316149,Airline A,613,Airport 2,Airport 5,8,2,1,Type A,0.345385,1.0,0.76572,0.048672,1
2808,4890325,Airline C,410,Airport 4,Airport 4,22,5,7,Type A,0.426828,8.0,4.400839,0.750924,1
2809,4531664,Airline A,558,Airport 1,Airport 2,20,2,2,Type A,0.464979,1.777778,0.562787,1.074493,1
2810,2118754,Airline C,417,Airport 3,Airport 3,18,3,7,Type D,0.408608,57.0,0.777972,0.009338,1
2811,9386176,Airline A,603,Airport 5,Airport 4,2,5,3,Type E,0.259193,36.0,1.166988,0.193692,1
2812,9511976,Airline C,474,Airport 3,Airport 2,11,7,9,Type D,0.698605,32.0,3.267094,0.543488,0
2813,502589,Airline A,496,Airport 2,Airport 4,10,6,5,Type A,0.758183,22.0,0.535995,0.218049,1
2814,5854898,Airline D,516,Airport 5,Airport 2,19,4,7,Type A,0.823113,8.666667,3.891408,0.764626,1
2815,4647022,Airline C,444,Airport 3,Airport 2,10,6,8,Type D,0.34129,1.0,0.291258,0.312134,1
2816,7109735,Airline D,510,Airport 3,Airport 3,16,2,12,Type A,0.764627,9.0,0.552233,0.293625,1
2817,5266315,Airline A,545,Airport 1,Airport 2,20,7,2,Type A,0.737675,18.66667,1.086218,0.001039,1
2818,4205483,Airline B,471,Airport 3,Airport 5,13,4,11,Type B,0.957916,32.0,1.895858,0.270126,1
2819,4147900,Airline A,521,Airport 1,Airport 5,15,2,1,Type E,0.424785,7.0,5.148541,0.217671,0
2820,7233088,Airline A,425,Airport 1,Airport 2,23,1,7,Type A,1.09231,3.555556,2.41716,0.386146,1
2821,7440865,Airline A,376,Airport 1,Airport 4,9,1,6,Type E,0.740394,6.0,0.948409,0.147657,1
2822,287575,Airline E,496,Airport 5,Airport 4,3,3,6,Type C,0.776278,8.666667,4.733328,0.594649,0
2823,6897365,Airline A,601,Airport 1,Airport 2,9,7,2,Type A,0.125705,3.555556,1.930655,0.268584,0
2824,8258291,Airline A,598,Airport 1,Airport 2,19,7,3,Type A,0.597398,4.444444,1.022108,0.93572,1
2825,3512879,Airline A,592,Airport 1,Airport 2,11,6,4,Type A,0.628337,1.0,1.849077,0.320128,0
2826,2685190,Airline C,600,Airport 3,Airport 2,8,1,3,Type B,0.0406,58.0,4.700705,0.21087,1
2827,6457799,Airline B,518,Airport 5,Airport 2,14,5,2,Type A,0.312131,7.0,1.100708,0.056751,0
2828,1122743,Airline E,445,Airport 3,Airport 4,8,5,3,Type E,0.955644,51.0,0.979921,0.739907,1
2829,3876751,Airline A,473,Airport 1,Airport 2,6,7,6,Type A,0.526111,15.11111,1.021802,0.571734,1
2830,3738995,Airline E,487,Airport 3,Airport 2,23,7,9,Type E,0.186702,30.0,0.846059,0.113783,1
2831,1926646,Airline D,434,Airport 4,Airport 5,11,2,4,Type D,0.513339,2.0,1.801987,0.221335,0
2832,8862999,Airline A,559,Airport 1,Airport 2,19,7,6,Type A,0.133766,23.11111,1.814229,1.123559,0
2833,7547905,Airline C,438,Airport 3,Airport 3,23,4,1,Type E,0.515989,6.666667,4.064091,0.806029,0
2834,6464107,Airline D,336,Airport 3,Airport 4,13,5,12,Type D,0.594268,3.0,1.509675,0.349869,1
2835,3783082,Airline A,605,Airport 2,Airport 2,21,2,6,Type B,0.357694,71.0,1.608653,0.542555,1
2836,2881035,Airline E,551,Airport 5,Airport 4,15,4,12,Type D,0.762576,27.0,3.898715,0.416017,0
2837,4297243,Airline A,336,Airport 1,Airport 2,18,7,3,Type A,0.235714,7.111111,0.952566,0.040938,1
2838,4940314,Airline A,435,Airport 2,Airport 4,22,7,9,Type E,0.878183,10.66667,4.092377,0.778677,1
2839,9897841,Airline A,490,Airport 1,Airport 2,2,1,4,Type A,1.055445,7.703704,2.483451,0.806609,1
2840,3004636,Airline A,499,Airport 5,Airport 4,10,2,7,Type D,0.001235,36.0,5.098343,0.408802,0
2841,6145294,Airline D,662,Airport 1,Airport 5,22,4,4,Type C,0.842722,18.66667,3.313435,0.845897,1
2842,3106861,Airline A,404,Airport 1,Airport 2,20,3,11,Type A,0.606105,1.0,0.938033,0.601581,1
2843,3736766,Airline A,397,Airport 1,Airport 3,19,7,6,Type A,0.461406,6.0,0.327449,0.065208,1
2844,9769730,Airline B,627,Airport 3,Airport 2,18,6,7,Type C,0.238679,19.0,3.890203,0.259406,0
2845,9290854,Airline A,481,Airport 5,Airport 2,7,6,2,Type A,0.447325,17.0,4.889836,0.461773,0
2846,8045257,Airline E,617,Airport 3,Airport 2,19,7,10,Type E,0.950427,21.0,0.339922,0.103449,1
2847,5845807,Airline D,473,Airport 4,Airport 3,7,3,6,Type E,0.210788,37.0,0.030839,0.571081,1
2848,6454285,Airline D,621,Airport 3,Airport 4,2,5,8,Type D,0.179041,34.0,4.358881,0.120568,0
2849,5344139,Airline A,472,Airport 4,Airport 2,9,6,12,Type D,0.241896,13.0,0.511295,0.200508,1
2850,3726053,Airline C,487,Airport 5,Airport 2,12,4,6,Type B,0.551834,63.0,0.408115,0.893984,1
2851,6642513,Airline B,396,Airport 5,Airport 2,8,7,2,Type D,0.9303,1.0,4.55168,0.999812,1
2852,1808252,Airline D,662,Airport 1,Airport 2,5,7,4,Type E,0.573882,26.0,0.397804,0.550253,1
2853,9994076,Airline E,424,Airport 4,Airport 3,14,7,1,Type D,0.243482,80.89444549999997,0.570088,0.619649,1
2854,5821526,Airline E,372,Airport 4,Airport 5,15,3,7,Type A,0.440452,15.33333,2.847868,0.797431,1
2855,4252197,Airline C,662,Airport 2,Airport 5,4,5,8,Type B,0.3904,12.0,3.984071,0.696139,0
2856,6446226,Airline D,565,Airport 2,Airport 2,20,2,10,Type B,0.046569,4.0,2.197861,0.182467,0
2857,5555487,Airline A,658,Airport 2,Airport 3,12,7,2,Type E,0.510642,49.0,2.302946,0.411672,1
2858,6446577,Airline A,428,Airport 1,Airport 2,18,2,10,Type A,0.226006,12.44444,1.581565,0.602006,1
2859,7816804,Airline A,560,Airport 1,Airport 2,1,4,5,Type A,0.942244,32.0,1.263563,0.404676,1
2860,4396107,Airline A,640,Airport 1,Airport 2,5,4,11,Type A,0.648963,5.333333,0.046571,0.198119,1
2861,2712783,Airline D,385,Airport 3,Airport 2,0,4,8,Type C,0.844606,1.0,0.567916,0.736113,1
2862,5498271,Airline D,532,Airport 5,Airport 2,14,6,11,Type D,0.956045,10.0,2.908,0.198846,1
2863,6945281,Airline D,454,Airport 1,Airport 2,14,4,8,Type E,0.943188,9.0,3.968313,0.260486,1
2864,340913,Airline D,460,Airport 2,Airport 2,13,7,5,Type D,0.100429,62.0,3.815516,0.28652,1
2865,9945743,Airline E,417,Airport 5,Airport 2,6,3,8,Type B,0.944817,60.0,3.700283,0.161779,1
2866,1243338,Airline C,542,Airport 4,Airport 2,4,3,6,Type A,0.795747,14.66667,3.856363,0.849552,1
2867,722387,Airline D,476,Airport 1,Airport 2,19,5,5,Type E,0.777658,1.0,0.222217,0.610616,1
2868,7413335,Airline B,407,Airport 5,Airport 4,15,3,11,Type C,0.090129,4.666667,4.475508,0.834748,1
2869,3799781,Airline A,641,Airport 1,Airport 2,16,6,4,Type A,0.279515,17.77778,2.423208,0.555445,0
2870,180999,Airline A,505,Airport 1,Airport 2,10,2,5,Type A,1.075163,2.666667,1.32981,0.584508,1
2871,1240668,Airline A,343,Airport 4,Airport 2,14,5,12,Type B,0.21337,36.0,1.242972,0.616145,1
2872,6451060,Airline A,431,Airport 1,Airport 2,19,3,4,Type A,0.269053,1.0,1.480446,0.417284,0
2873,7466215,Airline A,351,Airport 5,Airport 3,15,4,1,Type B,0.362352,34.0,2.78943,0.496584,1
2874,3482683,Airline B,437,Airport 2,Airport 2,2,3,3,Type E,0.913356,55.0,1.114786,0.546915,1
2875,3384141,Airline A,535,Airport 2,Airport 3,5,1,8,Type D,0.476193,12.66667,3.215651,0.953542,0
2876,9263134,Airline E,561,Airport 5,Airport 2,20,5,7,Type A,0.920584,34.66667,3.986471,0.882908,1
2877,1137028,Airline D,584,Airport 5,Airport 4,22,7,12,Type D,0.334339,45.0,4.230534,0.129246,1
2878,3871608,Airline A,437,Airport 1,Airport 2,12,7,7,Type A,0.326529,29.33333,0.149245,0.046443,1
2879,3975096,Airline C,464,Airport 3,Airport 5,0,6,11,Type B,0.495203,17.0,0.985817,0.680334,1
2880,6238810,Airline C,543,Airport 2,Airport 2,20,3,3,Type D,0.615477,9.0,3.341117,0.049199,0
2881,8345321,Airline D,586,Airport 1,Airport 5,13,3,9,Type A,0.391499,59.0,4.49916,0.060351,1
2882,8396466,Airline B,485,Airport 5,Airport 2,1,6,6,Type A,0.346031,31.0,2.606085,0.159263,0
2883,3487232,Airline A,564,Airport 1,Airport 4,1,2,8,Type C,0.218059,47.0,3.737628,0.351707,1
2884,6054259,Airline A,443,Airport 1,Airport 2,14,4,8,Type A,0.375007,21.33333,0.05268,0.489371,1
2885,8862534,Airline E,336,Airport 4,Airport 2,17,4,3,Type D,0.673118,3.333333,3.042104,0.519378,1
2886,6758398,Airline E,590,Airport 5,Airport 2,8,2,4,Type E,0.369874,77.33333,5.009546,0.992288,1
2887,6842088,Airline A,556,Airport 5,Airport 2,2,2,6,Type E,0.079757,6.0,3.505073,0.385233,0
2888,6021694,Airline A,490,Airport 1,Airport 2,3,1,2,Type A,0.238155,64.0,2.305689,0.273097,1
2889,3643371,Airline C,517,Airport 3,Airport 5,14,6,12,Type E,0.372379,4.666667,3.030047,0.575252,0
2890,3596405,Airline E,615,Airport 5,Airport 4,4,5,12,Type A,0.924502,14.0,4.216894,0.215151,1
2891,9517774,Airline D,499,Airport 2,Airport 2,19,4,11,Type D,0.37903,17.0,0.820812,0.940543,1
2892,4858025,Airline A,336,Airport 2,Airport 4,19,2,12,Type C,0.060642,76.0,0.617566,0.259254,1
2893,1885056,Airline E,336,Airport 1,Airport 3,4,2,7,Type E,0.417994,65.0,0.600897,0.989934,1
2894,5747096,Airline A,633,Airport 1,Airport 2,9,6,2,Type A,0.768818,45.33333,1.222124,0.471002,1
2895,725222,Airline A,559,Airport 1,Airport 3,15,7,11,Type A,0.593596,14.0,1.651318,0.812686,0
2896,650420,Airline A,613,Airport 2,Airport 3,11,5,5,Type A,0.278803,1.0,3.795929,0.64828,0
2897,5239902,Airline C,648,Airport 2,Airport 2,13,2,12,Type B,0.688089,22.66667,4.51311,0.933494,0
2898,6514431,Airline D,642,Airport 4,Airport 2,21,7,4,Type E,0.630624,10.0,3.096874,0.625427,0
2899,7205930,Airline D,359,Airport 5,Airport 3,10,1,9,Type B,0.172173,42.0,1.066053,0.581218,1
2900,7324099,Airline A,479,Airport 2,Airport 4,18,5,2,Type C,0.162145,31.33333,4.654384,0.652852,0
2901,4801524,Airline B,411,Airport 1,Airport 2,5,7,7,Type D,0.547183,11.33333,2.639287,0.786466,1
2902,5223136,Airline A,516,Airport 1,Airport 2,9,1,7,Type A,0.759439,36.44444,1.799864,1.011197,0
2903,6192539,Airline E,364,Airport 5,Airport 4,19,3,7,Type A,0.961911,54.0,4.452529,0.266815,1
2904,6725886,Airline A,504,Airport 5,Airport 2,2,4,1,Type E,0.421931,79.0,5.14916,0.200887,1
2905,1307884,Airline B,336,Airport 4,Airport 2,21,2,8,Type C,0.764939,26.0,2.53032,0.03435,1
2906,8984792,Airline C,465,Airport 3,Airport 4,14,7,2,Type A,0.116521,45.0,4.040314,0.370079,1
2907,8245239,Airline A,645,Airport 1,Airport 2,10,5,5,Type D,0.889609,13.33333,2.834335,0.846185,1
2908,1509891,Airline A,431,Airport 5,Airport 5,21,1,2,Type E,0.633108,1.0,2.43227,0.069857,1
2909,7513956,Airline E,430,Airport 1,Airport 5,1,4,5,Type D,0.62903,3.333333,2.688563,0.53852,1
2910,518863,Airline A,512,Airport 5,Airport 2,23,4,7,Type D,0.142443,2.666667,2.621376,0.694789,0
2911,2553765,Airline A,518,Airport 2,Airport 2,5,2,6,Type E,0.039584,5.0,2.305141,0.836853,0
2912,9731169,Airline A,531,Airport 1,Airport 2,16,7,12,Type A,0.801449,1.0,1.809302,0.656359,1
2913,9060646,Airline E,420,Airport 2,Airport 5,17,4,5,Type D,0.117056,58.0,1.248379,0.18632,1
2914,6250423,Airline A,439,Airport 1,Airport 2,3,2,4,Type A,0.22697,21.33333,1.540954,1.085103,0
2915,1203413,Airline C,506,Airport 3,Airport 2,22,7,8,Type E,0.1875,14.0,3.764801,0.094652,0
2916,6599168,Airline A,598,Airport 4,Airport 4,8,7,11,Type A,0.097746,10.0,4.660454,0.769,0
2917,2922976,Airline A,426,Airport 1,Airport 2,9,3,8,Type A,0.725393,16.0,0.829693,0.097379,1
2918,8524927,Airline C,480,Airport 5,Airport 2,20,2,1,Type C,0.422005,2.0,4.302996,0.143419,0
2919,3395017,Airline C,336,Airport 3,Airport 2,1,6,10,Type E,0.266096,6.0,4.726456,0.898216,1
2920,3603083,Airline A,456,Airport 1,Airport 2,10,1,2,Type A,0.540749,50.66667,1.621698,0.847209,1
2921,3763,Airline E,520,Airport 2,Airport 5,10,6,3,Type C,0.84414,40.0,3.857165,0.365508,1
2922,6529310,Airline E,587,Airport 1,Airport 4,10,7,1,Type B,0.927079,24.0,2.028535,0.638724,1
2923,7111726,Airline A,421,Airport 1,Airport 5,0,7,11,Type D,0.487476,19.0,4.760677,0.457247,1
2924,5684703,Airline D,517,Airport 1,Airport 3,13,4,3,Type A,0.566753,8.0,3.354307,0.066538,0
2925,3760993,Airline C,527,Airport 4,Airport 2,0,4,10,Type E,0.2572,19.0,1.750784,0.721128,0
2926,6534811,Airline D,336,Airport 4,Airport 3,20,4,12,Type B,0.5136,27.0,2.021307,0.763256,1
2927,7836853,Airline E,374,Airport 5,Airport 5,22,7,8,Type A,0.74812,24.66667,3.088778,0.882341,1
2928,279285,Airline E,550,Airport 2,Airport 4,8,2,4,Type C,0.492137,5.0,1.370676,0.540637,0
2929,8118640,Airline E,506,Airport 3,Airport 5,23,5,7,Type E,0.302073,33.33333,3.969572,0.673138,0
2930,8537000,Airline D,509,Airport 3,Airport 4,0,2,7,Type D,0.582034,12.0,1.123458,0.43805,0
2931,844421,Airline E,407,Airport 3,Airport 4,20,1,11,Type C,0.946656,20.0,2.958946,0.318909,1
2932,1753698,Airline A,355,Airport 1,Airport 2,21,2,5,Type A,0.987984,24.88889,1.742516,0.463162,1
2933,834423,Airline A,547,Airport 1,Airport 2,21,4,12,Type A,0.869242,17.77778,2.14937,1.025721,1
2934,9645931,Airline B,516,Airport 2,Airport 5,3,3,1,Type A,0.27621,25.0,3.869502,0.164171,0
2935,5526653,Airline D,336,Airport 1,Airport 4,0,1,10,Type A,0.24156,3.0,3.994125,0.2485,1
2936,2214843,Airline B,490,Airport 4,Airport 5,18,6,4,Type E,0.838537,10.66667,4.564659,0.606191,1
2937,9610778,Airline E,662,Airport 4,Airport 5,9,3,7,Type C,0.181317,9.0,3.188858,0.116281,0
2938,1932618,Airline A,559,Airport 2,Airport 4,14,1,5,Type D,0.605611,1.333333,4.2314,0.891865,0
2939,6709476,Airline C,410,Airport 2,Airport 3,19,1,2,Type B,0.43893,6.0,1.159361,0.047236,1
2940,9202823,Airline A,516,Airport 1,Airport 2,3,7,8,Type A,0.567986,24.0,2.036833,0.849726,1
2941,9016890,Airline A,479,Airport 1,Airport 2,19,4,2,Type A,0.554543,5.333333,0.554217,0.420444,1
2942,1981652,Airline D,662,Airport 5,Airport 2,13,7,11,Type A,0.89995,5.0,4.673146,0.051166,1
2943,2372901,Airline A,387,Airport 1,Airport 2,4,6,8,Type A,0.187094,21.33333,0.824933,0.948294,1
2944,5416119,Airline B,629,Airport 5,Airport 2,14,2,11,Type B,0.782901,70.0,0.85919,0.64046,1
2945,3135403,Airline A,380,Airport 1,Airport 2,14,7,2,Type A,0.935013,40.88889,0.370422,0.009966,1
2946,1025793,Airline D,533,Airport 5,Airport 3,15,6,11,Type D,0.942877,70.0,0.936361,0.267533,1
2947,3751387,Airline A,564,Airport 3,Airport 2,15,4,5,Type C,0.4526,26.0,2.437702,0.352046,0
2948,688607,Airline A,615,Airport 1,Airport 2,3,4,4,Type A,0.600065,13.33333,1.305373,0.3629,0
2949,827894,Airline B,576,Airport 2,Airport 2,8,7,1,Type B,0.961295,39.0,4.568929,0.498342,1
2950,740501,Airline A,347,Airport 1,Airport 2,0,4,12,Type A,0.558451,8.0,0.952537,0.592653,1
2951,8602685,Airline C,500,Airport 2,Airport 3,4,3,8,Type E,0.503548,2.0,1.287412,0.396754,0
2952,5763178,Airline D,551,Airport 3,Airport 2,8,6,10,Type D,0.332254,12.0,3.919106,0.33177,0
2953,5975252,Airline D,608,Airport 2,Airport 5,19,6,12,Type D,0.031627,10.0,0.873272,0.504409,1
2954,8675432,Airline A,386,Airport 2,Airport 2,4,1,3,Type D,0.433055,33.0,4.461417,0.033615,1
2955,4412464,Airline A,406,Airport 2,Airport 2,3,5,4,Type B,0.655091,24.0,2.046998,0.645202,1
2956,7891262,Airline A,353,Airport 1,Airport 2,15,2,4,Type A,0.789946,3.555556,1.534604,0.68173,1
2957,5691551,Airline B,499,Airport 3,Airport 2,1,4,5,Type A,0.006509,71.0,1.130922,0.27922,1
2958,6765669,Airline C,527,Airport 2,Airport 3,15,6,3,Type A,0.801053,26.0,0.727646,0.179515,1
2959,6251530,Airline A,535,Airport 1,Airport 2,17,6,9,Type A,0.592416,16.0,1.997098,0.082108,0
2960,3224209,Airline B,473,Airport 2,Airport 2,1,1,4,Type B,0.520745,80.89444549999997,2.148511,0.587344,1
2961,9365394,Airline E,488,Airport 1,Airport 5,15,2,10,Type D,0.961744,2.0,4.933714,0.5689,1
2962,5534475,Airline A,489,Airport 4,Airport 4,0,5,11,Type E,0.284461,30.66667,2.62149,0.533318,0
2963,4365060,Airline B,476,Airport 1,Airport 2,15,5,11,Type E,0.761652,8.666667,4.228265,0.985618,0
2964,9286911,Airline B,336,Airport 4,Airport 2,2,4,4,Type C,0.574776,23.33333,4.899818,0.531544,1
2965,5497454,Airline A,404,Airport 1,Airport 2,14,5,6,Type A,0.800798,71.11111,0.702875,0.812015,1
2966,3865394,Airline C,553,Airport 3,Airport 5,10,5,8,Type A,0.417817,21.0,4.204409,0.112918,0
2967,7256967,Airline E,455,Airport 5,Airport 5,9,7,7,Type C,0.279208,1.0,0.110031,0.298971,1
2968,9768512,Airline B,449,Airport 5,Airport 2,16,2,4,Type C,0.546126,1.0,3.398771,0.275447,0
2969,9235883,Airline A,626,Airport 1,Airport 2,3,2,4,Type A,0.474941,10.66667,2.063003,0.647972,0
2970,446559,Airline A,607,Airport 1,Airport 2,16,7,5,Type A,0.322911,40.0,1.393409,0.372165,1
2971,1096701,Airline A,426,Airport 3,Airport 2,3,4,10,Type C,0.839236,10.0,0.810526,0.641066,1
2972,7512413,Airline A,649,Airport 4,Airport 4,18,6,5,Type E,0.475832,8.0,3.283603,0.69009,0
2973,5262752,Airline D,480,Airport 2,Airport 5,0,1,12,Type C,0.847316,46.0,4.487643,0.03369,1
2974,6741825,Airline C,579,Airport 3,Airport 2,13,4,1,Type D,0.474032,2.0,4.856596,0.639758,0
2975,7161022,Airline D,496,Airport 3,Airport 3,23,3,8,Type D,0.556798,56.0,3.730512,0.116787,1
2976,7424247,Airline C,436,Airport 4,Airport 3,10,5,10,Type D,0.99528,9.0,1.318566,0.465135,1
2977,4075434,Airline E,580,Airport 3,Airport 4,6,7,5,Type B,0.951504,1.0,4.351635,0.726577,1
2978,5439251,Airline A,409,Airport 1,Airport 2,16,1,3,Type A,0.37169,2.666667,2.222058,0.791263,1
2979,630473,Airline A,484,Airport 1,Airport 2,3,6,3,Type A,0.968655,80.88889,0.918106,0.3373,1
